"Gene","FC_sup_2.5_D37","FC_sup_1.5_D37","FC_sup_2_4fois_D37","FC_inf_1.5_W37","FC_inf_1_4fois_W37","Significatif_diff","Associated","Reference","Associated_region","Condition","Passe_Filtre","L2","L3","L4","article"
"DRO_0987",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0988",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0989",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0990",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0991",0,0,FALSE,5,TRUE,2,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0992",0,0,FALSE,5,TRUE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0993",4,5,TRUE,0,FALSE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0994",1,2,FALSE,3,FALSE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0995",2,2,FALSE,3,FALSE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0996",0,2,FALSE,4,FALSE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0997",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0998",0,0,FALSE,5,TRUE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0999",0,1,FALSE,4,FALSE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1000",0,3,FALSE,5,TRUE,2,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1001",1,2,FALSE,4,FALSE,2,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1002",0,1,FALSE,4,FALSE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1003",0,0,FALSE,5,TRUE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1004",0,1,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1005",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1006",1,3,FALSE,3,FALSE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1007",0,1,FALSE,5,TRUE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1008",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1009",0,2,FALSE,3,FALSE,-1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1010",1,1,FALSE,5,TRUE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1012",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1013",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1014",0,1,FALSE,4,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1015",2,3,FALSE,2,FALSE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1016",0,0,FALSE,5,TRUE,-1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1017",0,0,FALSE,5,TRUE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1018",0,0,FALSE,5,TRUE,-1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1019",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1020",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1021",0,0,FALSE,3,FALSE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1022",0,0,FALSE,4,TRUE,-1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1023",0,0,FALSE,4,FALSE,-2,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1024",0,0,FALSE,4,FALSE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1025",0,0,FALSE,5,TRUE,-1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1026",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1027",1,1,FALSE,4,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1028",1,4,FALSE,3,FALSE,2,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1029",0,3,FALSE,4,FALSE,2,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1030",1,2,FALSE,4,TRUE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1031",0,1,FALSE,4,TRUE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1032",0,1,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,1,0,1
"DRO_1033",3,5,TRUE,4,FALSE,3,FALSE,TRUE,"NOT",2,TRUE,0,0,0,0
"DRO_1034",2,5,TRUE,4,FALSE,3,FALSE,FALSE,"NOT",2,TRUE,0,0,0,0
"DRO_1035",0,1,FALSE,5,TRUE,2,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1036",0,1,FALSE,4,FALSE,-1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1037",1,1,FALSE,3,FALSE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1038",1,1,FALSE,4,FALSE,-1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1039",4,5,TRUE,0,FALSE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1040",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1041",0,1,FALSE,5,TRUE,2,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1042",0,0,FALSE,5,TRUE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1043",0,0,FALSE,2,FALSE,-3,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1044",0,0,FALSE,3,FALSE,-2,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1045",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1046",0,1,FALSE,4,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1047",0,2,FALSE,5,FALSE,-1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1048",0,0,FALSE,5,TRUE,-1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1049",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1050",0,4,FALSE,1,FALSE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1051",0,2,FALSE,4,FALSE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1052",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1053",0,0,FALSE,5,FALSE,-3,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1054",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1055",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1056",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1057",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1058",0,2,FALSE,3,FALSE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1059",0,2,FALSE,3,FALSE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1060",1,4,FALSE,0,FALSE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1061",0,0,FALSE,5,FALSE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1062",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1063",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1064",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1065",0,0,FALSE,5,FALSE,-1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1066",0,1,FALSE,1,FALSE,-2,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1067",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1068",0,0,FALSE,5,FALSE,-1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1069",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1070",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1071",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1072",0,0,FALSE,5,TRUE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1073",0,0,FALSE,5,TRUE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1074",1,2,FALSE,4,FALSE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1075",0,1,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1076",2,2,FALSE,3,FALSE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1077",5,5,TRUE,0,FALSE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1078",4,5,TRUE,1,FALSE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1079",1,1,FALSE,4,TRUE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1080",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1081",0,0,FALSE,5,FALSE,-2,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1082",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1084",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1085",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1086",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1087",0,1,FALSE,4,FALSE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1088",0,1,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1089",1,3,FALSE,3,FALSE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1090",0,3,FALSE,4,TRUE,2,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1091",0,1,FALSE,5,TRUE,3,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1092",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1093",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1094",0,0,FALSE,5,TRUE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1095",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1096",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1097",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1098",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1099",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1100",0,1,FALSE,5,TRUE,2,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1101",0,0,FALSE,5,TRUE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1102",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1103",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1104",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1105",0,0,FALSE,5,TRUE,-1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1106",0,0,FALSE,4,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1107",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1108",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1109",0,1,FALSE,4,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1110",0,0,FALSE,5,TRUE,-1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1111",4,5,TRUE,0,FALSE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1112",0,0,FALSE,4,FALSE,-2,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1113",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1114",1,2,FALSE,5,TRUE,2,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1115",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1116",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1117",0,0,FALSE,3,FALSE,-1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1118",0,1,FALSE,3,FALSE,-1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1119",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1120",3,5,FALSE,1,FALSE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1121",0,1,FALSE,5,TRUE,2,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1122",0,0,FALSE,5,TRUE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1123",0,0,FALSE,5,TRUE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1124",0,0,FALSE,5,TRUE,3,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1125",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1126",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1127",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1128",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1129",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1130",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1131",0,1,FALSE,4,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1132",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1133",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1134",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1135",0,0,FALSE,5,TRUE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1136",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1137",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1138",0,0,FALSE,5,TRUE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1139",2,3,FALSE,5,TRUE,3,FALSE,FALSE,"NOT",1,TRUE,0,0,0,0
"DRO_1140",2,2,FALSE,5,TRUE,4,FALSE,TRUE,"NOT",1,TRUE,0,0,0,0
"DRO_1141",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1142",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1143",0,2,FALSE,4,FALSE,-2,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1144",0,2,FALSE,5,FALSE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1145",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1146",0,0,FALSE,5,TRUE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1147",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1148",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1149",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1150",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1151",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1152",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1153",0,0,FALSE,5,TRUE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1154",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1155",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1156",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1157",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1158",0,0,FALSE,5,TRUE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1159",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1160",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1161",0,0,FALSE,5,TRUE,-1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1162",0,2,FALSE,3,FALSE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1163",0,3,FALSE,4,FALSE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1164",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1165",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1166",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1167",0,1,FALSE,4,FALSE,-1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1168",0,1,FALSE,4,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1169",0,0,FALSE,3,FALSE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1170",0,2,FALSE,4,FALSE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1171",0,0,FALSE,5,TRUE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1172",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1173",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1174",2,3,FALSE,2,FALSE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1175",0,0,FALSE,5,TRUE,-1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1176",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1177",0,0,FALSE,5,TRUE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1178",0,1,FALSE,4,FALSE,-1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1179",0,0,FALSE,5,TRUE,3,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1180",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1181",0,1,FALSE,5,TRUE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1182",1,1,FALSE,4,FALSE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1183",0,2,FALSE,5,FALSE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1184",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1185",0,1,FALSE,4,FALSE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1186",2,4,FALSE,0,FALSE,-1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1187",0,2,FALSE,4,TRUE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1188",1,2,FALSE,3,FALSE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1189",0,1,FALSE,4,FALSE,2,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1190",0,0,FALSE,5,TRUE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1191",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1192",0,0,FALSE,5,TRUE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1193",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1194",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1195",0,3,FALSE,3,FALSE,-1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1196",0,1,FALSE,5,TRUE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1197",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1198",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1199",2,4,FALSE,4,FALSE,2,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1200",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1201",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1202",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1203",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1204",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1205",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1206",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1207",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1208",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1209",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1210",0,0,FALSE,5,FALSE,-2,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1211",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1212",0,2,FALSE,5,TRUE,2,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1213",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1214",2,3,FALSE,2,FALSE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1215",2,3,FALSE,2,FALSE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1216",3,4,TRUE,2,FALSE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1217",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1218",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1219",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1220",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1221",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1222",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1223",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1224",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1225",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1226",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1227",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1228",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1229",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1230",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_1231",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
